"comp_ID","study_ID","dam_ID","animal_ID","author","year","title","journal","species","strain","manip_type","manip_direction","nom_manip_val","nom_manip_val2","intake_reported","vitmin_eql","adlib_con","adlib_exp","diet_con","diet_exp","dam_diet_start_dPC","dam_diet_end_dPC","diet_label","age_mating","n_con_dam","n_exp_dam","multi_use_con","dam_housing","temperature","photoperiod","litter_size","litter_size_equalized","crossfostered","sex","housing","bodyweight_mean_contr","bodyweight_SE_contr","bodyweight_mean_exp","bodyweight_SE_exp","bw_N_contr","bw_N_exp","bw_dayPG","birthweight_mean_contr","birthweight_SE_contr","birthweight_mean_exp","birthweight_SE_exp","birthweight_N_contr","birthweight_N_exp","offspring_diet","offspring_con_adlib","offspring_diet_level","offspring_diet_end_dPP","post_diet_adlib","response_age_dPP","author.s.behaviour","my.behaviour","response_test","time_trial","measure","unit","high_better","night.day","comparison","exp_mean","exp_se","exp_n","con_mean","con_se","con_n","con_ID","percentage","treatment","set","set2","Missing","exp_sd","con_sd","varianceoftreatment","varianceofcontrols","d","H.d","SE.d","N_total","H.d_Var_combined","lnRR","lnRR_Var","lnRR_SE"
"comp_443","s_42","D_80","A_111","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"7","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","m","","772.05",53.48,689.84,42.78,18,12,396,5.46,0.47,5.49,"0.62",71,38,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","day","con_LPE_day_m",139.53,34.88,4,160.46,34.88,5,"con_160","no","protein-","protein-.ACTIVITY","PR_act",0,69.76,77.9940510551927,4866.4576,6083.072,-0.280651122079912,-0.249467664071033,0.671324405765404,46,0.450676457776272,-0.139765058421395,0.10974295261963,0.331274738879424
"comp_444","s_42","D_81","A_112","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",8,"14","pre",NA,10,8,"yes","",NA,"12",8,"yes","no","m","","773.05",53.48,721.93,48.13,18,13,396,5.96,0.6,5.49,"0.62",71,64,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","day","con_LPM_day_m",495.35,34.88,5,418.61,55.81,5,"con_158","no","protein-","protein-.ACTIVITY","PR_act",0,77.9940510551927,124.794953824263,6083.072,15573.7805,0.737461111057633,0.666093906761733,0.636256725364858,46,0.404822620572012,0.168324884538157,0.0227330573531976,0.150774856501996
"comp_446","s_42","D_81","A_112","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",8,"14","pre",NA,10,8,"yes","",NA,"12",8,"yes","no","m","","775.05",53.48,721.93,48.13,18,13,396,5.96,0.6,5.49,"0.62",71,64,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","day","con_LPM_day_m",209.31,13.96,5,160.46,34.88,5,"con_160","no","protein-","protein-.ACTIVITY","PR_act",0,31.2155089658971,77.9940510551927,974.408,6083.072,0.822346290744539,0.742764391640229,0.637178725025308,46,0.405996727624877,0.265771716293745,0.0517001782937282,0.227376732085164
"comp_447","s_42","D_82","A_113","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",15,"22","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","m","","776.05",53.48,748.66,53.48,18,21,396,5.47,0.39,5.49,"0.62",71,82,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","day","con_LPL_day_m",439.54,27.91,5,418.61,55.81,5,"con_158","no","protein-","protein-.ACTIVITY","PR_act",0,62.4086572520191,124.794953824263,3894.8405,15573.7805,0.212137101587117,0.191607704659331,0.632770937953311,46,0.400399059918313,0.0487890266171829,0.0218068268424017,0.147671347398206
"comp_449","s_42","D_82","A_113","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",15,"22","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","m","","778.05",53.48,748.66,53.48,18,21,396,5.47,0.39,5.49,"0.62",71,82,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","day","con_LPL_day_m",167.43,20.93,5,160.46,34.88,5,"con_160","no","protein-","protein-.ACTIVITY","PR_act",0,46.8009027690706,77.9940510551927,2190.3245,6083.072,0.108369197369569,0.0978818556886434,0.632537856382775,46,0.400104139757316,0.042520663142942,0.0628787774528768,0.250756410591787
"comp_450","s_42","D_83","A_114","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"22","pre",NA,10,11,"yes","",NA,"12",8,"yes","no","m","","779.05",53.48,721.93,48.13,18,18,396,5.76,0.42,5.49,"0.62",71,86,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","day","con_LPA_day_m",425.58,34.88,5,418.61,55.81,5,"con_158","no","protein-","protein-.ACTIVITY","PR_act",0,77.9940510551927,124.794953824263,6083.072,15573.7805,0.0669807654948095,0.0604987559307957,0.632486983020111,46,0.400039783689882,0.0165132455611684,0.0244920399436885,0.156499328892135
"comp_452","s_42","D_83","A_114","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"22","pre",NA,10,11,"yes","",NA,"12",8,"yes","no","m","","781.05",53.48,721.93,48.13,18,18,396,5.76,0.42,5.49,"0.62",71,86,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","day","con_LPA_day_m",160.46,27.91,5,160.46,34.88,5,"con_160","no","protein-","protein-.ACTIVITY","PR_act",0,62.4086572520191,77.9940510551927,3894.8405,6083.072,0,0,0.632455532033676,46,0.4,0,0.0775061404619018,0.278399246518201
"comp_453","s_42","D_80","A_115","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"7","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","f","","481.92",4738.3,395.75,25.53,19,17,396,5.31,0.57,5.36,"0.55",73,43,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","day","con_LPE_day_f",341.86,6.98,5,418.61,48.84,5,"con_158","no","protein-","protein-.ACTIVITY","PR_act",0,15.6077544829485,109.20956002109,243.602,11926.728,-0.983880163911492,-0.888665954500703,0.639205750187452,46,0.408583991072703,-0.20253840235276,0.0140292019183789,0.118444932007997
"comp_455","s_42","D_80","A_115","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"7","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","f","","481.92",4738.3,397.75,25.53,19,17,396,5.31,0.57,5.36,"0.55",73,43,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","day","con_LPE_day_f",188.37,6.98,5,202.33,20.93,5,"con_160","no","protein-","protein-.ACTIVITY","PR_act",0,15.6077544829485,46.8009027690706,243.602,2190.3245,-0.400171989583211,-0.361445668010642,0.633577171536861,46,0.401420032292648,-0.0714919139969755,0.0120738937858677,0.109881271315305
"comp_456","s_42","D_81","A_116","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",8,"14","pre",NA,10,8,"yes","",NA,"12",8,"yes","no","f","","382.98",25.53,398.75,25.53,19,15,396,5.64,0.58,5.36,"0.55",73,52,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","day","con_LPM_day_f",488.37,34.88,5,418.61,48.84,5,"con_158","no","protein-","protein-.ACTIVITY","PR_act",0,77.9940510551927,109.20956002109,6083.072,11926.728,0.735134872427032,0.663992787998609,0.636232853382298,46,0.40479224372298,0.154133616407646,0.0187133150002511,0.136796619111187
"comp_458","s_42","D_81","A_116","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",8,"14","pre",NA,10,8,"yes","",NA,"12",8,"yes","no","f","","382.98",25.53,400.75,25.53,19,15,396,5.64,0.58,5.36,"0.55",73,52,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","day","con_LPM_day_f",209.3,20.93,5,202.33,20.93,5,"con_160","no","protein-","protein-.ACTIVITY","PR_act",0,46.8009027690706,46.8009027690706,2190.3245,2190.3245,0.148928751105337,0.13451629132095,0.632611002741388,46,0.400196680789465,0.0338686016608508,0.0207008405698874,0.143877866852019
"comp_459","s_42","D_82","A_117","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",15,"22","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","f","","411.7",25.62,401.75,25.53,19,15,396,5.16,0.4,5.36,"0.55",73,73,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","day","con_LPL_day_f",446.51,20.93,7,418.61,48.84,5,"con_158","no","protein-","protein-.ACTIVITY","PR_act",0,55.3755749405819,109.20956002109,3066.4543,11926.728,0.343150750764843,0.316754539167548,0.586470565080528,46,0.343947723705874,0.064522097601449,0.0158095516571247,0.125736039611261
"comp_461","s_42","D_82","A_117","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",15,"22","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","f","","411.7",25.62,403.75,25.53,19,15,396,5.16,0.4,5.36,"0.55",73,73,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","day","con_LPL_day_f",174.42,20.93,7,202.33,20.93,5,"con_160","no","protein-","protein-.ACTIVITY","PR_act",0,55.3755749405819,46.8009027690706,3066.4543,2190.3245,-0.535543513370013,-0.494347858495397,0.587803917210124,46,0.345513445087567,-0.148433843992264,0.0251002901795498,0.15843071097344
"comp_462","s_42","D_83","A_118","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"22","pre",NA,10,11,"yes","",NA,"12",8,"yes","no","f","","389.36",25.53,404.75,25.53,19,19,396,5.44,0.32,5.36,"0.55",73,87,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","day","con_LPA_day_f",425.58,34.88,5,418.61,48.84,5,"con_158","no","protein-","protein-.ACTIVITY","PR_act",0,77.9940510551927,109.20956002109,6083.072,11926.728,0.0734502588993175,0.0663421693284158,0.632493351773199,46,0.400047840037296,0.0165132455611684,0.0203295536816714,0.142581743858291
"comp_464","s_42","D_83","A_118","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"22","pre",NA,10,11,"yes","",NA,"12",8,"yes","no","f","","389.36",25.53,406.75,25.53,19,19,396,5.44,0.32,5.36,"0.55",73,87,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","day","con_LPA_day_f",216.28,20.93,5,202.33,20.93,5,"con_160","no","protein-","protein-.ACTIVITY","PR_act",0,46.8009027690706,46.8009027690706,2190.3245,2190.3245,0.298071173302647,0.269225575886262,0.633078077562586,46,0.40078785229034,0.0666738367227009,0.0200657964325057,0.141653790745273
"comp_465","s_42","D_80","A_111","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"7","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","m","","770.05",53.48,689.84,42.78,18,12,396,5.46,0.47,5.49,"0.62",71,38,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","night","con_LPE_night_m",526.01,8.09,4,493.64,56.65,5,"con_161","no","protein-","protein-.ACTIVITY","PR_act",0,16.18,126.673250925363,261.7924,16046.1125,0.335997358846686,0.298664318974832,0.672204091890822,24,0.451858341154765,0.0635137173788567,0.013406341253301,0.115785755830763
"comp_467","s_42","D_80","A_111","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"7","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","m","","772.05",53.48,689.84,42.78,18,12,396,5.46,0.47,5.49,"0.62",71,38,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","night","con_LPE_night_m",234.68,8.1,4,202.31,32.37,5,"con_163","no","protein-","protein-.ACTIVITY","PR_act",0,16.2,72.3815204316682,262.44,5239.0845,0.580798405149874,0.51626524902211,0.674946445519752,24,0.455552704319747,0.148421709568337,0.0267919237453944,0.163682386790376
"comp_468","s_42","D_81","A_112","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",8,"14","pre",NA,10,8,"yes","",NA,"12",8,"yes","no","m","","773.05",53.48,721.93,48.13,18,13,396,5.96,0.6,5.49,"0.62",71,64,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","night","con_LPM_night_m",566.47,32.37,5,493.64,56.65,5,"con_161","no","protein-","protein-.ACTIVITY","PR_act",0,72.3815204316682,126.673250925363,5239.0845,16046.1125,0.705970365013134,0.637650652269928,0.639117202904722,24,0.408470799048756,0.137617615728834,0.0164351625956106,0.12819969811045
"comp_470","s_42","D_81","A_112","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",8,"14","pre",NA,10,8,"yes","",NA,"12",8,"yes","no","m","","775.05",53.48,721.93,48.13,18,13,396,5.96,0.6,5.49,"0.62",71,64,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","night","con_LPM_night_m",242.77,24.28,5,202.31,32.37,5,"con_163","no","protein-","protein-.ACTIVITY","PR_act",0,54.2917304936949,72.3815204316682,2947.592,5239.0845,0.63239301094369,0.571193687303978,0.637806498680176,24,0.406797129758665,0.182313318577693,0.0356031043240753,0.18868784890415
"comp_471","s_42","D_82","A_113","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",15,"22","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","m","","776.05",53.48,748.66,53.48,18,21,396,5.47,0.39,5.49,"0.62",71,82,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","night","con_LPL_night_m",477.46,56.65,5,493.64,56.65,5,"con_161","no","protein-","protein-.ACTIVITY","PR_act",0,126.673250925363,126.673250925363,16046.1125,16046.1125,-0.127730202562918,-0.11536921521812,0.632674713284468,24,0.400277292829584,-0.0333261198065775,0.0272473087154526,0.165067588325063
"comp_473","s_42","D_82","A_113","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",15,"22","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","m","","778.05",53.48,748.66,53.48,18,21,396,5.47,0.39,5.49,"0.62",71,82,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","night","con_LPL_night_m",226.59,24.28,5,202.31,32.37,5,"con_163","no","protein-","protein-.ACTIVITY","PR_act",0,54.2917304936949,72.3815204316682,2947.592,5239.0845,0.379498326883658,0.342772682346529,0.634387715172457,24,0.40244777316173,0.113341042504144,0.0370825888998261,0.192568400574513
"comp_474","s_42","D_83","A_114","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"22","pre",NA,10,11,"yes","",NA,"12",8,"yes","no","m","","779.05",53.48,721.93,48.13,18,18,396,5.76,0.42,5.49,"0.62",71,86,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","night","con_LPA_night_m",477.46,56.65,5,493.64,56.65,5,"con_161","no","protein-","protein-.ACTIVITY","PR_act",0,126.673250925363,126.673250925363,16046.1125,16046.1125,-0.127730202562918,-0.11536921521812,0.632674713284468,24,0.400277292829584,-0.0333261198065775,0.0272473087154526,0.165067588325063
"comp_476","s_42","D_83","A_114","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"22","pre",NA,10,11,"yes","",NA,"12",8,"yes","no","m","","781.05",53.48,721.93,48.13,18,18,396,5.76,0.42,5.49,"0.62",71,86,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","night","con_LPA_night_m",202.31,40.47,5,202.31,32.37,5,"con_163","no","protein-","protein-.ACTIVITY","PR_act",0,90.4936710494165,72.3815204316682,8189.1045,5239.0845,0,0,0.632455532033676,24,0.4,0,0.0656164515700512,0.256157083778785
"comp_477","s_42","D_80","A_115","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"7","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","f","","481.92",4738.3,395.75,25.53,19,17,396,5.31,0.57,5.36,"0.55",73,43,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","night","con_LPE_night_f",501.73,56.65,5,509.83,40.46,5,"con_164","no","protein-","protein-.ACTIVITY","PR_act",0,126.673250925363,90.4713103696415,16046.1125,8185.058,-0.0735889862119144,-0.066467471417213,0.632520207915461,27,0.400081813421419,-0.0160152104234275,0.0190464933662811,0.138009033640125
"comp_479","s_42","D_80","A_115","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"7","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","f","","481.92",4738.3,397.75,25.53,19,17,396,5.31,0.57,5.36,"0.55",73,43,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","night","con_LPE_night_f",242.78,32.37,5,226.59,16.18,5,"con_166","no","protein-","protein-.ACTIVITY","PR_act",0,72.3815204316682,36.1795798759466,5239.0845,1308.962,0.282947570439802,0.255565547494014,0.633411014959158,27,0.401209513871591,0.0690134664761914,0.0228759345030897,0.151247923962908
"comp_480","s_42","D_81","A_116","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",8,"14","pre",NA,10,8,"yes","",NA,"12",8,"yes","no","f","","382.98",25.53,398.75,25.53,19,15,396,5.64,0.58,5.36,"0.55",73,52,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","night","con_LPM_night_f",501.73,56.65,5,509.83,40.46,5,"con_164","no","protein-","protein-.ACTIVITY","PR_act",0,126.673250925363,90.4713103696415,16046.1125,8185.058,-0.0735889862119144,-0.066467471417213,0.632520207915461,27,0.400081813421419,-0.0160152104234275,0.0190464933662811,0.138009033640125
"comp_482","s_42","D_81","A_116","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",8,"14","pre",NA,10,8,"yes","",NA,"12",8,"yes","no","f","","382.98",25.53,400.75,25.53,19,15,396,5.64,0.58,5.36,"0.55",73,52,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","night","con_LPM_night_f",242.78,40.46,5,226.59,16.18,5,"con_166","no","protein-","protein-.ACTIVITY","PR_act",0,90.4713103696415,36.1795798759466,8185.058,1308.962,0.234983179291717,0.212242871618325,0.633114685014182,27,0.400834204380607,0.0690134664761914,0.0328720903256541,0.181306619641022
"comp_483","s_42","D_82","A_117","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",15,"22","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","f","","411.7",25.62,401.75,25.53,19,15,396,5.16,0.4,5.36,"0.55",73,73,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","night","con_LPL_night_f",428.9,16.19,7,509.83,40.46,5,"con_164","no","protein-","protein-.ACTIVITY","PR_act",0,42.8347137261357,90.4713103696415,1834.8127,8185.058,-1.22355906260299,-1.12943913471045,0.605375892919267,27,0.3664799717278,-0.172853545294299,0.00772286660273976,0.0878798418452136
"comp_485","s_42","D_82","A_117","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",15,"22","pre",NA,10,10,"yes","",NA,"12",8,"yes","no","f","","411.7",25.62,403.75,25.53,19,15,396,5.16,0.4,5.36,"0.55",73,73,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","night","con_LPL_night_f",202.31,8.09,7,226.59,16.18,5,"con_166","no","protein-","protein-.ACTIVITY","PR_act",0,21.4041281065125,36.1795798759466,458.1367,1308.962,-0.859251394137251,-0.79315513304977,0.595404947468355,27,0.354507051469795,-0.113341042504144,0.00669794007864143,0.0818409437790244
"comp_486","s_42","D_83","A_118","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"22","pre",NA,10,11,"yes","",NA,"12",8,"yes","no","f","","389.36",25.53,404.75,25.53,19,19,396,5.44,0.32,5.36,"0.55",73,87,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","activity","sec","yes","night","con_LPA_night_f",509.83,56.65,5,509.83,40.46,5,"con_164","no","protein-","protein-.ACTIVITY","PR_act",0,126.673250925363,90.4713103696415,16046.1125,8185.058,0,0,0.632455532033676,27,0.4,0,0.0186446233712532,0.13654531618204
"comp_488","s_42","D_83","A_118","Bellinger",2006,"Exposure to undernutrition in fetal","J050","rats","Wistar","protein","-",50,NA,"no","","yes","yes","CRMX_special_Diet_Cambridge_18%Casein","CRMX_special_Diet_Cambridge_9%Casein",0,"22","pre",NA,10,11,"yes","",NA,"12",8,"yes","no","f","","389.36",25.53,406.75,25.53,19,19,396,5.44,0.32,5.36,"0.55",73,87,"control","yes","B&K_Universal_rodent_diet_20%protein",28,"yes","396","ACTIVITY","ACTIVITY","Photocell_device","30","walking","sec","yes","night","con_LPA_night_f",226.59,24.27,5,226.59,16.18,5,"con_166","no","protein-","protein-.ACTIVITY","PR_act",0,54.2693698139199,36.1795798759466,2945.1645,1308.962,0,0,0.632455532033676,27,0.4,0,0.0165713891736744,0.128729907844581
"comp_489","s_43","D_84","A_119","Duran",2005,"Prenatal protein malnutrition indices a ","J014","rats","Sprague-Dawley","protein","-",24,NA,"no","","yes","yes","Teklad_isocal_25Casein","Teklad_isocal_6Casein",-35,"22","pre",NA,11,10,"no","",NA,"12",8,"yes","yes","m","","536",83,492,85,88,80,88,6.38,0.56,5.61,"0.44",11,10,"control","yes","Purina_Chow_5001",0,"yes","88","ACTIVITY","ACTIVITY","radiotelemetry","1440","activity_duration","min","yes","day","con_malnourished",646,14.23,10,677,16.44,10,"con_167","no","protein-","protein-.ACTIVITY","PR_act",0,44.999211104196,51.9878447331682,2024.929,2702.736,-0.637607393158574,-0.61066623570117,0.458648777855653,20,0.210358701428484,-0.0468717691296731,0.00107492021241082,0.032785975849604
